SMILES,made_by
O=Cc1cccc([SiH]2c3ccccc3-c3ccccc32)c1-n1c2ccccc2c2cccnc21,e=1
c1ccc(-c2cc3ccccc3c3ccccc23)cc1,e=1
CN(C)c1ccc(-c2cccc(-c3ccc4cccc5c4c3C(=O)C5=O)n2)c2ccccc12,e=1
Cn1cnc2ccc(-c3c(-c4ccc5c(c4)sc4ccccc45)csc3-c3cccs3)cc21,e=1
c1cnc2[nH]c3c(-c4c5[nH]cnc5cc5nc[nH]c45)cccc3c2c1,e=1
Cc1ccc(N(c2ccoc2)c2ccc(C)cc2[SiH]2c3ccccc3-c3ccccc32)cc1,e=1
Cc1cccc2c3cccc(C)c3n(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)c(-c4ccc5c(c4)C(=O)C=CC5=O)c3)c12,e=1
Cn1cnc2ccc(-c3cccc4c3N(C3=CC(=O)NC3=O)c3c(cccc3N3c5ccccc5C(C)(C)c5ccccc53)O4)cc21,e=1
Fc1ccc2c(c1)c1cc(F)ccc1n2S,e=1
CN(C)c1cc2ccccc2cc1-c1ccc2c(c1)oc1ccccc12,e=1
Cc1cc(C)cc(-c2cc(-c3ccc(C=C(C#N)C#N)s3)ccc2C(=O)C(F)(F)F)c1,e=1
Cn1cc(N2c3cc(-c4ccc5c(c4)c4ccccc4c4nc(C#N)c(C#N)nc54)ccc3C(C)(C)c3cccc(-c4cnoc4)c32)cc1[SH]1C=Nc2ccccc21,e=1
O=C1C=CC(=O)c2cc(C(=O)c3cccc(-c4ccc5c(c4)S(=O)(=O)c4ccccc4-5)c3-c3c4ncsc4cc4ncsc34)ccc21,e=1
c1ccc2c(c1)cc(-c1cccc3ncoc13)c1ccccc12,e=1
N#CC(C#N)=C(C1=CC=C[SH]1c1cc2[nH]ccc2cn1)c1ccc2c(c1)c1cccc(-c3ccc4c(c3)C(=O)C=CC4=O)c1c1nc(C#N)c(C#N)nc21,e=1
COc1cc(OC)c(-c2cc(C)ccc2Nc2ccc(C)cc2)c(OC)c1,e=1
COc1cc(OCc2ccc(-c3cccnc3)cn2)cc(-c2ccc(-c3cccs3)s2)c1,e=1
c1ccc(P(c2ccccc2)c2cc(N3CCOCC3)ccc2C2CNCCO2)cc1,e=1
COc1cc(OC(c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c2cc(OC)cc(OC)c2)cc(-c2cccc3c2C(=C(C#N)C#N)c2ccccc2C3=O)c1,e=1
CN(C)C1=CC(=O)c2ccc(-c3ccc(C(=O)C(F)(F)F)cc3)cc2C1=O,e=1
N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4c3Nc3ccccc3S4)cc2)C(=O)c2ccccc21,e=1
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cc4cnc(-c5ccc6c(c5)[SiH2]c5ncccc5-6)cc4[nH]3)cc2C)c2ccccc21,e=1
N#Cc1cc(C#N)c(-c2ccc3c(c2)c2ccccc2c2nc(C#N)c(C#N)nc32)c(C#N)c1S,e=1
N#Cc1ccc2c(c1)[SH](c1c3ccoc3cc3ccoc13)c1cc(-c3c(-c4cc5[nH]ccc5cn4)ccc4c3sc3ncccc34)ccc1-2,e=1
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ocnc3-c3csc(-c4ccc5c(c4)C(=O)C=CC5=O)n3)ccc21,e=1
O=C1C=CC(=O)N1c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,e=1
Cc1cc(C)c(Bc2c(C)c(-c3cnc4c(ccc5cccnc54)c3)c(C)c(-n3c4ccccc4c(=O)c4ccccc43)c2C)c(C)c1,e=1
COc1cc(OCc2ccc3c(c2)oc2ccccc23)cc(-c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c1,e=1
CN(c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1)C(c1ccccn1)[SiH]1c2ccccc2-c2ccccc21,e=1
CN(c1cccc(-c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c1)c1cc2[nH]ccc2cn1,e=1
N#CC(C#N)=C1C(=Cc2ccc(-c3cc4cccnc4c4ncccc34)cc2)C(=O)c2ccccc21,e=1
CN(Cc1c2ncoc2cc2ncoc12)c1ccc(-c2nccs2)cc1,e=1
c1ccc2c(c1)c1cnccc1n2C1CN(c2ccc(-c3nccs3)c(-c3ccc4ncsc4c3)c2)CCO1,e=1
O=C1C=CC(=O)c2cc(-c3ccc4c(c3)sc3ccccc34)ccc21,e=1
CN(C)c1cccc2c1Nc1ccccc1C2(C)C,e=1
CN(C)c1c(-n2c3ccccc3c(=O)c3ccccc32)cc2cccc(-c3ccc4c(c3)C(=O)NC4=O)c2c1-c1ccc(S(C)(=O)=O)cc1,e=1
c1ccc(-c2ccnc3sc4ccccc4c23)nc1,e=1
O=S1(=O)c2ccccc2-c2ccc(-c3ccc4oc5ccccc5c4c3)cc21,e=1
Cn1cccc1[SH]1C=CC(c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)=C1c1cccs1,e=1
CN(Cc1cc(-c2cc3sccc3s2)c2ncn(C)c2c1)c1ccc(-c2cnc3c(ccc4cccnc43)c2)cc1-c1ccc2ncoc2c1,e=1
O=C1C=CC(=O)C(c2oncc2-c2cccc3c2Sc2ccccc2N3)=C1,e=1
O=Cc1cccc(-c2cocn2)c1,e=1
Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc2sc3ccccc3c2c1,e=1
N#Cc1ccc2c(c1)sc1cc(-c3cccc(C=O)c3)ccc12,e=1
Cn1ccc(-c2cc(C#N)c(C#N)c(C#N)c2)c1,e=1
C#CCc1cccc(C)c1B1c2ccccc2B(c2c(C)cccc2C)c2ccccc21,e=1
CNc1ccccc1-c1ccc(C(C)=O)cc1,e=1
CN(C)c1ccc(-c2ccc3c(N(C)C)ccc4c3c2C(=O)C4=O)c2ccccc12,e=1
CNc1cccc(C2=CC(=O)NC2=O)c1,e=1
CN(C)c1c(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc2ccc([SiH]3c4ccccc4-c4ccccc43)cc2c1-c1c2ncsc2cc2ncsc12,e=1
Cc1cc(C)cc(C2=CC(=O)c3ccc(-c4c[nH]c5ccncc45)cc3C2=O)c1,e=1
CN(Cc1ccc2c(c1)[SiH2]c1ncccc1-2)C1=CC(=O)NC1=O,e=1
C=C[SH]1c2ccccc2-c2ccc(C#N)cc21,e=1
c1cc(-c2cc3sccc3s2)c2ocnc2c1,e=1
COc1cc(OC)c(-c2cccs2)c(OC)c1,e=1
Cn1cccc1-c1cccc2c1C(=O)C(N1c3cccc(-c4ccc5c(c4)C(=O)C=CC5=O)c3C(C)(C)c3cccc(-c4cc5c(cn4)-c4cnccc4[SiH2]5)c31)=CC2=O,e=1
CC1(C)c2ccccc2N(c2cccc(N(C3=CC(=O)c4ccccc4C3=O)c3ccccc3)c2)c2ccccc21,e=1
N#Cc1ccc2c(c1)sc1ccc(C3=CC(=O)NC3=O)cc12,e=1
CN(C)c1ccc2c(-c3ccc(-c4cccnc4)cn3)cccc2c1,e=1
COc1cc(OC)c(-c2cc3c(c(-n4c5ccccc5c(=O)c5ccccc54)c2)C(=O)NC3=O)c(OCc2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,e=1
COc1ccc(-c2cc(P(c3ccccc3)c3ccccc3)co2)c(OC)c1,e=1
O=c1cc[nH]c2ccc([SH]3C=Nc4c3cc3ncsc3c4-c3ccccc3-c3cscn3)cc12,e=1
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc(-c4c5[nH]cnc5cc5nc[nH]c45)c(N4CCOCC4)c3)cc2C)c2ccccc21,e=1
N#CC(C#N)=Cc1ccc(-c2cccc3c2sc2ncccc23)s1,e=1
Cc1cc(C)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,e=1
c1ccc2c(c1)sc1nc(N3CCOCC3)ccc12,e=1
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cccc4c3ncn4C)cc2C)c2ccccc21,e=1
N#Cc1cnc(-c2cc(C=O)cc(-c3ccncc3-c3cccnc3)c2C=O)nc1,e=1
N#Cc1cc(C#N)c(-c2ccc3ccc4cccnc4c3n2)c(C#N)c1,e=1
CC1(C)c2ccccc2N(c2ccc(C(=O)C(F)(F)F)cc2-c2ccc(-c3cccnc3)cn2)c2cccc(N3CCOCC3)c21,e=1
CC(=O)c1ccc(-c2ccccc2N2c3ccccc3Nc3ccc(N(c4ccccc4)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4)cc32)cc1,e=1
CN(C)c1cccc2c(-c3c4ccoc4cc4ccoc34)cccc12,e=1
N#CC(C#N)=Cc1ccc(-c2cc(-c3cnoc3)cc3c2S(=O)(=O)c2ccccc2-3)s1,e=1
CC1(Cc2cc3ccccc3c3ccccc23)c2ccccc2Nc2ccccc21,e=1
c1cc2c(C3COCCN3)c3occc3cc2o1,e=1
CN(Cc1cnc2c(ccc3cccnc32)c1)c1c(C2=CC(=O)C=CC2=O)ccc2ccccc12,e=1
c1ccc(-c2cc(-c3cccs3)c(-n3c4ccccc4c4cnccc43)cc2-c2cscn2)nc1,e=1
O=C1C=CC(=O)c2cc(-c3cccc([PH](=O)(c4ccccc4)(c4ccc(-c5nc6cc7ocnc7cc6o5)cc4)c4ccc5cccc6c5c4C(=O)C6=O)c3)ccc21,e=1
CN(C)c1c(-c2ccc(-c3nc4ccccc4o3)cc2)ccc2c1C(=O)C=CC2=O,e=1
Sc1cccc(N(c2ccccc2)c2cscn2)c1,e=1
Oc1c2ncsc2cc2ncsc12,e=1
CN(C)c1cccc([SiH]2c3ccccc3-c3ccccc32)c1,e=1
Cc1cc(C)c(B(c2cccc(Pc3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c2c(C)cc(C)cc2C)c(C)c1,e=1
c1ccc(N(c2ccccc2)c2ncccc2P(c2ccccc2)c2ccccc2)cc1,e=1
O=C1C=C([SiH]2c3ccccc3-c3ccccc32)C(=O)N1,e=1
C=C(c1cnc2c(ccc3cc(-c4c5[nH]cnc5cc5nc[nH]c45)cnc32)c1-c1ccc2c(c1)C(=O)NC2=O)C1COCCN1,e=1
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3oncc3-c3cc4c5c(cccc5c3)-c3nc5cc(C#N)c(C#N)cc5nc3-4)ccc21,e=1
Cc1cc(C)c(Bc2c(C)cc(CN3CCOCC3c3ccc(-c4cccnc4)cn3)cc2C)c(C)c1,e=1
O=C1NC(=O)c2cc(-c3ccc4c(c3)cc(-c3cncc(-c5cccnc5-c5ccc6c(c5)oc5ccccc56)c3)c3ccccc34)ccc21,e=1
CN(C)c1ccccc1-c1ccc(N(C)C)c2cc(-c3cc4[nH]ccc4cn3)ccc12,e=1
c1cc2[nH]ccc2c(-c2cc3sccc3s2)n1,e=1
N#CC(C#N)=C1c2ccccc2C(=O)c2c1cccc2-c1cc(C#N)c(C#N)c(C#N)c1,e=1
Cn1ccc(-c2ccc3c(sc4ccccc43)c2S)c1,e=1
Cn1cccc1C1CNCCO1,e=1
Cc1cc(C)c(Bc2c(C)cc(C)c(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)c2C)c(C)c1,e=1
CN(C)c1ccc(-c2cccc3c2N(C=Cc2ccccc2)c2ccccc2C3(C)Cc2ccc3[nH]ccc(=O)c3c2)cc1,e=1
O=Cc1cccc(-c2cc3[nH]ccc3cn2)c1,e=1
Clc1ccc2[nH]c3c(-c4cc5ccc(-c6ccccc6)cc5c5ccccc45)cc(Cl)cc3c2c1,e=1
Cc1cc(CC2c3ccccc3-c3ccccc32)cc(-c2cc3ccc(-c4ncc(C#N)c(-c5cc6ccccc6c6ccccc56)n4)cc3c3ccccc23)c1,e=1
C#CCC1(C)c2ccccc2Nc2ccccc21,e=1
C#Cc1c2ncsc2cc2nc(-c3ccc4c(c3)C(=O)NC4=O)sc12,e=1
N#Cc1cnc(-c2cc(C=O)ccc2-c2cccc3c2N(C2c4ccccc4-c4ccccc42)c2ccccc2N3c2ccccc2)nc1,e=1
Cc1cccc(CC2=CC(=O)NC2=O)c1,e=1
c1cc2cnc(-c3ccon3)cc2[nH]1,e=1
Cc1ccc(C2c3ccccc3-c3ccccc32)c(C)c1B1c2ccccc2B(c2c(Cc3c4[nH]cnc4cc4nc[nH]c34)cccc2Cn2c3ccccc3c3cccnc32)c2ccccc21,e=1
c1nc2ccc(-c3c4ncsc4cc4ncsc34)cc2o1,e=1
Cc1cc(C)c(Bc2c(C)cc(C)c([SiH]3c4ccccc4-c4ccccc43)c2C)c(C)c1,e=1
COc1cc(OC)cc(-c2cccc(-c3nc4ccccc4o3)c2)c1,e=1
COc1cc(OC)cc(-c2ccc3c(c2)C(=C(C#N)C#N)C(=Cc2cc(-c4cnoc4)cs2)C3=O)c1,e=1
N#CC(C#N)=Cc1ccc(-c2cccc3cc(-c4ccc5c(c4)Nc4ccccc4S5)c4ccccc4c23)s1,e=1
C#CCc1cc(C)cc(-c2cccc3ncoc23)c1,e=1
CNc1cccc(-c2ccc3c(c2)sc2ccccc23)c1-c1ccc(N(C)Cc2c3ncoc3cc3ncoc23)cc1,e=1
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(C#N)c(C#N)c1C#N,e=1
O=c1cc[nH]c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cccc12,e=1
c1ccc(C2(c3ccc4ncsc4c3)CNCCO2)nc1,e=1
C(#Cn1c2ccccc2c2cccnc21)c1ccc2nc(-c3ccccc3N3c4ccccc4N(c4ccccc4)c4ccccc43)oc2c1,e=1
Cc1cccc2c3cccc(C)c3n(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)c4c3C(C)(C)c3ccccc3N4)c12,e=1
N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2cnc4c(ccc5cccnc54)c2)c2cccc-3c12,e=1
N#CC(C#N)=C1c2ccccc2C(=O)c2cccc(-c3ccc4ncsc4c3)c21,e=1
CN(C)c1cc(-c2cccc3c2Nc2ccccc2S3)c2ccccc2c1,e=1
Cn1cnc2ccc(-c3c(-c4ccc5c(c4)sc4ccccc45)csc3-c3ccc(-c4ccc5cccc6c5c4C(=O)C6=O)s3)cc21,e=1
N#Cc1nc2c3ccccc3c3cc(-c4cnc5c(ccc6cccnc65)c4)ccc3c2nc1C#N,e=1
O=C1C(=O)c2ccc([SiH]3c4ccccc4-c4cccc(-c5c(F)c(F)c(F)c(F)c5F)c43)c3cccc1c23,e=1
C=CC1COCCN1c1ccccc1-n1c2ccccc2c2c(-c3cnoc3)cccc21,e=1
O=C1C=CC(=O)c2c1ccc(-c1cc3c(c(-c4cc5c(cn4)-c4cnccc4[SiH2]5)c1)Nc1ccccc1O3)c2-c1ccc2cccc3c2c1C(=O)C3=O,e=1
O=Cc1ccc(C(=O)N2CCOCC2)c(-c2cc(N3c4ccccc4Sc4ccccc43)co2)c1,e=1
N#Cc1cc(-c2ccc3[nH]ccc(=O)c3c2)cc(C#N)c1C#N,e=1
N#CC(C#N)=Cc1cc(N(c2ccccc2)c2ccccc2)cs1,e=1
COc1cc(OC)c(-c2ccc3oc4nccc(-c5cc(N(c6ccc(C)cc6)c6ccc(C)cc6)c(-c6cccnc6)cn5)c4c3c2)c(OC)c1,e=1
CS(=O)(=O)c1ccc(-c2ccc3[nH]ccc(=O)c3c2)cc1,e=1
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccccc1N(C)c1cccc2c(=O)cc[nH]c12,e=1
CN(C)c1ccc(-c2cccc3c2Sc2ccccc2N3)cc1,e=1
O=C(c1ccc(-c2cccc3c2-c2ccccc2S3(=O)=O)cc1)C(F)(F)F,e=1
c1ccc(-c2ccsc2)nc1,e=1
c1ccc(N2c3ccccc3N(c3ccccc3N3CCOCC3)c3ccccc32)cc1,e=1
O=c1c2ccccc2n(-c2ccc3c(c2)Nc2cccc(S)c2O3)c2ccccc12,e=1
CN(C)c1cccc2[nH]c3ccccc3c(=O)c12,e=1
O=C1C=C(c2sccc2-c2cc3ccccc3c3ccccc23)C(=O)N1,e=1
CS(=O)(=O)c1ccc(-c2cccc(P(c3ccccc3)c3cccs3)c2)cc1,e=1
C#Cc1cccc2c1S(=O)(=O)c1ccccc1-2,e=1
O=Cc1ccccc1-c1ccc(N2CCOCC2)cc1,e=1
c1ccc(P(c2ccccc2)c2cccc3c2Oc2ccccc2N3)cc1,e=1
COc1cc(OC)cc(-c2cc3c(-c4ccc(N(C)C)cc4)c4occc4cc3o2)c1,e=1
C=CP(c1ccccc1)c1ccc(-c2cc(N(C)C)co2)cc1,e=1
C#Cc1ccc(-c2cc(C)c(B3c4ccccc4B(c4c(C)cccc4C)c4ccccc43)c(C)c2)s1,e=1
C#Cc1cccc2c1c1cccnc1n2N(c1ccc(F)cc1)c1ccc(F)cc1,e=1
c1ccc(N(Sc2cnc3c(ccc4cccnc43)c2)c2ccccc2)cc1,e=1
CN(c1cc2ncn(C)c2cc1-c1ccc(C=O)c(-c2c(F)c(F)c(F)c(F)c2F)c1)c1ccccc1-c1ccc(-c2cccnc2)cn1,e=1
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3c(c2)N(c2c4ncsc4cc4ncsc24)c2ccccc2N3c2ccccc2)cc1,e=1
C1=C[SH](c2ccc3ncsc3c2)C=N1,e=1
O=C1C=C(c2cccc3[nH]c4ccccc4c(=O)c23)C(=O)N1,e=1
COc1cc(OC)cc(-c2cccc3c2Oc2cccc(-c4ccc5c(c4)sc4ccccc45)c2N3)c1,e=1
c1ccc(-c2ccc3c(c2)oc2ncccc23)cc1,e=1
CN(C)c1ccnc2oc3ccccc3c12,e=1
O=C1C=CC(=O)C(c2cccc3c2c2ccccc2n3-c2ccccc2)=C1,e=1
COc1ccc(-c2ccc(C=C3C(=O)c4cc(-c5ccc6ncoc6c5)ccc4C3=C(C#N)C#N)s2)c(OC)c1-c1cc2sccc2s1,e=1
Cc1cc(C)c(Bc2c(C)cc(C)c(-c3cccn3C)c2C)c(C)c1,e=1
CC1(C)c2ccccc2N(c2ccc(-c3ccc(-c4cccs4)s3)o2)c2ccccc21,e=1
O=Cc1ccc(C=O)c(CNCc2ccc3c(c2)C(=O)C=CC3=O)c1,e=1
CN(C)c1ccccc1-c1c2[nH]cnc2cc2nc[nH]c12,e=1
CN(C)c1ccc(N(c2ccccc2)c2cccc3c2N=C[SH]3c2ccc3nc(-c4ccccc4N4c5ccccc5Sc5ccccc54)oc3c2)cc1,e=1
O=C1C(=O)c2c(-c3ncc(-c4ccc5[nH]ccc(=O)c5c4)s3)ccc3cccc1c23,e=1
O=C1c2ccc(-c3ccoc3)cc2C(=O)N1c1cc2c(cn1)-c1cnccc1[SiH2]2,e=1
O=Cc1ccc(-c2cccc3c2Sc2cccc(-c4ccc5nc(-c6ccccc6-c6c7ncsc7cc7ncsc67)oc5c4)c2N3)cc1,e=1
c1ccc2c(c1)oc1cc(-c3cccc4oc5cccc(-c6ccc7c(c6)sc6ccccc67)c5c34)ccc12,e=1
CC(=O)c1ccccc1-c1ccccc1,e=1
O=C1C=C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)C(=O)N1,e=1
CS(=O)(=O)c1ccc(-c2ccc3c(c2)N(c2cccc(-c4c(F)c(F)c(F)c(F)c4F)c2)c2ccc(-c4ccc(N5CCOCC5)cc4)cc2N3n2c3ccccc3c3cccnc32)cc1,e=1
Cn1cccc1-c1ccc(Nc2ccccc2)cc1,e=1
CC(=O)c1ccc(-c2ccnc3c2-c2ccccc2[SiH2]3)cc1C1c2ccccc2-c2ccccc21,e=1
c1ccc(P(ON2c3ccccc3Oc3ccccc32)c2ccccc2)cc1,e=1
Cc1cc(C)cc(-c2cccnc2-c2ccc3c(c2)sc2cc(C#N)ccc23)c1,e=1
c1cncc(-c2ccc(-c3csc(-c4cccs4)c3)nc2)c1,e=1
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc2c1-c1ccc(-c3cc(-c4ccno4)cc4scnc34)cc1S2(=O)=O,e=1
CN(C)c1ccc(-c2cc(N(C)C)c3ccccc3c2-c2ccc3c(=O)c4ccccc4[nH]c3c2)cc1,e=1
CNc1ccccc1-c1ccc(S(=O)(=O)Cc2c3ccoc3cc3ccoc23)cc1,e=1
c1cncc(-c2c(-c3cc4sccc4s3)cc(-c3ccc4ncsc4c3)nc2-c2cnoc2)c1,e=1
Cc1ccc(Nc2ccc(C)c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2)cc1,e=1
Cc1ccc(N(c2ccc(C)cc2-c2ccc3c(c2)c2ccccc2c2nc(C#N)c(C#N)nc32)c2cccc3c4nc(C#N)c(C#N)nc4c4ccccc4c23)cc1,e=1
O=C1C=CC(=O)c2c1cccc2-c1ccc(-c2cccs2)s1,e=1
CN(C)c1cc(-c2ccc3c(c2)S(=O)(=O)c2cc(-c4ccc5ncsc5c4)ccc2-3)c2ccccc2c1,e=1
Fc1ccc(N(c2ccc(F)cc2)c2cc(F)cc3c2[nH]c2ccc(F)cc23)cc1,e=1
c1cc2c(cn1)c1cnccc1n2-c1cscn1,e=1
CC1(Cc2ccc3c(c2)oc2ccccc23)c2ccccc2Nc2ccccc21,e=1
Cc1cc(-c2cc(C#N)c(C#N)c(C#N)c2)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccccc3C=O)cc2C)c2ccccc21,e=1
COc1cc(OC)cc([SH]2C=CC=C2c2cccs2)c1,e=1
N#Cc1nc2c3ccccc3c3cc(-c4ccno4)ccc3c2nc1C#N,e=1
C1=C[SH](c2ccc3c(c2)[SiH2]c2ncccc2-3)C(c2cccs2)=C1,e=1
N#Cc1cc(C#N)c(-c2cscn2)c(C#N)c1,e=1
C#Cc1c2ccoc2c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c2ccoc12,e=1
C=Cc1ccc2cccc(N(C)C)c2c1,e=1
c1ccc(P(c2ccccc2)c2ccc(-c3cccnc3)cn2)cc1,e=1
CN(C)c1cc(-c2cncc3cc[nH]c23)c2ccc(-c3cc(N(C)Cc4c5ncsc5cc5ncsc45)cc4ccc(S)cc34)cc2c1,e=1
C=Cc1cc(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)cc2c1C(=O)NC2=O,e=1
CS(=O)(=O)c1ccc(Oc2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)cc2)cc1-c1cccs1,e=1
N#CC(C#N)=C1C(=Cc2ccc(-c3c4[nH]cnc4cc4nc[nH]c34)s2)C(=O)c2cccc(N3c4ccccc4Sc4ccccc43)c21,e=1
N#CC(C#N)=Cc1cc(-c2ccc(C(=O)C(F)(F)F)cc2)cs1,e=1
c1ccc2c(c1)c1cnccc1n2-c1nc2cc3scnc3cc2s1,e=1
O=Cc1ccc(-c2cnc3oc4c(-c5c6ncoc6cc6ncoc56)cccc4c3c2)cc1,e=1
O=c1cc[nH]c2ccc(-c3ccc4c(c3)N(c3ccccc3)c3ccccc3N4C3c4ccccc4-c4ccccc43)cc12,e=1
CNCc1ccc(C(=O)C(F)(F)F)cc1,e=1
Cc1cc(C)c(B(c2cccnc2-c2ccc3sc4ncc(-n5c6ccccc6c6cccnc65)cc4c3c2)c2c(C)cc(C)c(-c3c4[nH]cnc4cc4nc[nH]c34)c2C)c(C)c1,e=1
Fc1ccc(N(c2cnc3c(ccc4cccnc43)c2)c2ccc(F)cc2N2c3ccccc3Sc3ccccc32)cc1,e=1
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2ccc4c(c2)C(=O)NC4=O)cc2cccc-3c12,e=1
c1ccc(P(c2cccc(C3c4ccccc4-c4ccccc43)c2)c2cccc3c2Nc2ccccc2S3)cc1,e=1
CN(CN(c1ccccc1)c1ccccc1-c1ccc2c(c1)sc1cc(C#N)ccc12)c1ccc2c(-c3cccn3C)cc(-c3c4[nH]cnc4cc4nc[nH]c34)cc2c1,e=1
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cccc2Cc2cccn2C)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21,e=1
CN(C)c1ccc(-c2c(-c3cc4[nH]ccc4cn3)ccc3c2c(=O)c2ccccc2n3-c2ccc(-n3c4ccccc4c4cc(-c5ccc6c(c5)C(=O)c5ccccc5C6=C(C#N)C#N)ccc43)cc2)cc1,e=1
CN(C)c1ccc(O)c2c(-c3ccc4c(c3)C(=O)c3ccccc3C4=C(C#N)C#N)cccc12,e=1
N#Cc1cc2nc3c(nc2c(-n2c4ccc(F)cc4c4cc(F)ccc42)c1C#N)-c1cccc2cccc-3c12,e=1
CC(=O)c1ccccc1-c1ccc(C(=O)C(F)(F)F)cc1,e=1
CC1(C)c2ccccc2N(c2ccc3c(c2)C(=C(C#N)C#N)C(=Cc2ccc(O)cc2)C3=O)c2ccccc21,e=1
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(-c3cccnc3)c(-c3cc4sc5ccccc5c4cc3N3c4ccccc4Sc4ccccc43)n2)cc1,e=1
Fc1ccc(N(c2ccc(F)cc2)[SH]2C=Nc3ccccc32)cc1,e=1
CN(Cc1ccc2c(c1)C(=O)NC2=O)c1ccc2ccccc2c1,e=1
O=P(c1ccccc1)(c1ccc(-c2c[nH]c3ccnc(-c4ccc5c(c4)oc4ncccc45)c23)cc1)c1ccccc1-n1c2ccccc2c2cccnc21,e=1
O=Cc1c(C2c3ccccc3-c3ccccc32)ccc(-c2ccc3c(c2)sc2ccccc23)c1S,e=1
CC(=O)c1ccc(-c2cccc(P(=O)(c3ccccc3)c3ccc(-c4cc5[nH]ccc5cn4)cc3-c3ccc4c(c3)sc3ccccc34)c2)cc1,e=1
N#Cc1cc([SH]2C=Nc3ccc(-c4c5ccoc5c(-c5ccccc5)c5ccoc45)cc32)c(-c2ccc3c(c2)sc2ncccc23)c(C#N)c1C#N,e=1
Cc1cc(Cc2ccc3c(c2)C(=O)NC3=O)cc(-c2c(F)c(F)c(-c3ccc(-c4cccs4)s3)c(F)c2F)c1,e=1
Sc1cccc2c1[nH]c1ncccc12,e=1
Cc1cc(C)cc(-c2cc(F)ccc2N(c2ccc(F)cc2)c2ccc(-c3cccs3)s2)c1,e=1
c1ccc(N(c2ccccc2)c2ccnc3sc4ccccc4c23)cc1,e=1
Cn1cnc2ccc(-c3cccc4c3N(C3=CC(=O)NC3=O)c3c(cccc3N3c5ccccc5C(C)(C)c5cccc(-c6ccc(C=C(C#N)C#N)s6)c53)O4)cc21,e=1
c1ccc2c(c1)c1cccnc1n2-c1ccsc1,e=1
O=C(c1cc2c(cn1)-c1cnccc1[SiH2]2)c1ccccc1-c1cscn1,e=1
c1ccc(N2c3ccccc3Nc3c(-c4cc5c(cn4)-c4cnccc4[SiH2]5)cccc32)cc1,e=1
C#Cc1ccc2c(c1)oc1nc(-c3cc(C)c(B4c5ccccc5B(c5c(C)cccc5C)c5ccccc54)c(C)c3)ccc12,e=1
Cc1cccc(Cn2c3ccc(F)cc3c3cc(F)ccc32)c1,e=1
N#Cc1cnc(-c2ccnc3sc4cc(-c5cccc6[nH]ccc(=O)c56)ccc4c23)nc1,e=1
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccc(-c4ccc(C=C5C(=O)c6ccccc6C5=C(C#N)C#N)cc4)c4c3C(C)(C)c3ccccc3N4)cc2C)c2ccccc21,e=1
N#Cc1cc([SH]2C=Nc3c2cc2ncsc2c3-c2cc3c(=O)c4ccc(N5CCOCC5)cc4[nH]c3cc2-c2ccc3c(c2)sc2ccccc23)cc(C#N)c1C#N,e=1
